MSZoning,LotArea,LotShape,BldgType,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,GrLivArea,HalfBath,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,SalePrice
0.5,0.8500347018069374,1.0,0.0,0.7777777777777777,0.6929133858267716,0.27868852459016397,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5723756906077349,0.5836909871244634,0.5,1.0,0.6316809824545175,0.9144913398545187,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.5,0.7436856875584659,1.0,12.367340793126296
0.75,0.3475113195926678,1.0,0.0,0.5555555555555556,0.7637795275590551,0.9836065573770493,1.0,1.0,1.0,1.0,0.0,0.3240343347639485,0.0,1.0,0.4191930042528056,0.7281568363827793,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0,1.0,11.55214617812351
0.5,0.5293030941635699,1.0,0.0,0.7777777777777777,0.03937007874015748,0.0819672131147541,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6011049723756906,0.7351931330472102,0.0,1.0,0.7603349567549773,0.58113465189862,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.8007483629560337,1.0,12.524162674153336
0.75,0.4913414092912607,1.0,0.0,0.3333333333333333,0.05511811023622047,0.11475409836065574,1.0,0.5,1.0,1.0,0.0,0.48111587982832615,0.0,1.0,0.523932842441508,0.3443725001489968,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.411599625818522,1.0,11.84939770159144
0.5,0.5471327125464369,1.0,0.0,0.5555555555555556,0.2440944881889764,0.5245901639344263,1.0,1.0,1.0,0.0,0.35414364640883983,0.5133047210300429,1.0,1.0,0.5974458606239561,0.41799747773023155,0.0,1.0,0.6666666666666666,0.6000000000000001,1.0,0.5,0.4424695977549111,1.0,12.052338545588132
0.5,0.4256751850208036,1.0,0.0,0.5555555555555556,0.6456692913385826,0.9344262295081968,1.0,0.25,1.0,0.5,0.3408839779005525,0.2648068669527897,0.5,1.0,0.3793977130782453,0.43136962447089555,0.0,1.0,0.0,0.0,1.0,0.25,0.372310570626754,1.0,11.626254150277232
0.75,0.2757176023633878,1.0,1.0,0.5555555555555556,0.031496062992125984,0.0819672131147541,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3657458563535912,0.36394849785407724,0.0,1.0,0.36833158661995125,0.18853426557887465,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.3928905519176801,1.0,11.911701584927597
0.75,0.19758382437011557,1.0,0.0,0.4444444444444445,0.4881889763779528,0.9836065573770493,1.0,1.0,1.0,0.5,0.17237569060773483,0.30901287553648066,1.0,1.0,0.27710504365447397,0.4201760535705783,0.5,1.0,0.0,0.6000000000000001,1.0,0.25,0.2245088868101029,1.0,11.608235644774552
0.5,0.5989292708213791,1.0,0.0,0.6666666666666665,0.14960629921259844,0.3278688524590164,1.0,0.5,1.0,1.0,0.0,0.6111587982832618,0.0,1.0,0.6643216897141708,0.4849751578640218,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.4677268475210477,1.0,12.103486056755072
0.5,0.6459893129439234,0.0,0.0,0.4444444444444445,0.3543307086614173,0.7540983606557378,1.0,1.0,1.0,1.0,0.0,0.48927038626609437,1.0,1.0,0.7547744377117724,0.575565664255099,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.3264733395696913,1.0,11.876873892875459
0.5,0.6162895686296306,0.0,0.0,0.3333333333333333,0.3779527559055118,0.8032786885245902,1.0,1.0,1.0,0.0,0.23149171270718233,0.4721030042918455,1.0,1.0,0.5133896170480825,0.3338132175563775,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.29186155285313375,1.0,11.856515169360305
0.5,0.6622129354786184,0.0,0.0,0.6666666666666665,0.14960629921259844,0.3114754098360656,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5883977900552486,0.4965665236051502,0.0,1.0,0.5525298381170933,0.6846729748037275,0.5,1.0,0.3333333333333333,0.0,0.0,0.5,0.4246959775491113,1.0,12.531772785169476
0.5,0.47974177806070095,1.0,0.0,0.5555555555555556,0.3464566929133858,0.7377049180327869,1.0,0.5,1.0,0.8333333333333333,0.43480662983425417,0.4686695278969957,0.0,1.0,0.5093201158785088,0.3297375185878888,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.4714686623012161,1.0,11.884489021402711
0.5,0.35248113125993585,1.0,0.0,0.4444444444444445,0.6535433070866141,0.9672131147540984,1.0,1.0,1.0,0.8333333333333333,0.25856353591160225,0.3708154506437768,1.0,0.0,0.3787528093801278,0.19897135972977464,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0,1.0,11.49272275765271
0.5,0.5565833061992134,1.0,0.0,0.5555555555555556,0.007874015748031496,0.03278688524590164,1.0,0.5,0.75,0.3333333333333333,0.01988950276243094,0.5201716738197425,0.0,1.0,0.5674476293669577,0.387953559545676,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.4303086997193639,1.0,12.133501952695338
0.0,0.4949411460889226,1.0,0.0,0.6666666666666665,0.0,0.01639344262295082,1.0,0.5,1.0,0.3333333333333333,0.4541436464088398,0.38626609442060084,0.0,1.0,0.42099048840474307,0.6246984986577626,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6024321796071095,1.0,12.439871229831715
0.5,0.6434525389651906,0.3333333333333333,0.0,0.4444444444444445,0.08661417322834646,0.19672131147540983,1.0,0.5,1.0,0.0,0.3955801104972376,0.4248927038626609,0.0,1.0,0.4546491082424011,0.27498324769722693,0.0,1.0,0.0,0.0,1.0,0.5,0.538821328344247,1.0,11.957611286231675
0.5,0.5714030536456991,0.0,0.0,0.5555555555555556,0.25984251968503935,0.5573770491803279,1.0,0.5,1.0,0.3333333333333333,0.2088397790055249,0.2957081545064377,0.0,1.0,0.2525686572245256,0.46527063333334073,0.5,1.0,0.0,0.0,0.0,0.25,0.27970065481758655,1.0,11.993807212363148
0.5,0.5434066541290319,0.0,0.0,0.4444444444444445,0.3858267716535433,0.18032786885245902,1.0,1.0,1.0,0.16666666666666666,0.1988950276243094,0.45922746781115875,1.0,1.0,0.5783797283516998,0.3989023079791836,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.25,0.41814780168381666,1.0,11.80894766169701
0.5,0.4876239818552843,1.0,0.0,0.6666666666666665,0.031496062992125984,0.0819672131147541,0.3333333333333333,0.5,0.75,0.3333333333333333,0.5226519337016575,0.6163090128755364,0.0,1.0,0.6619970754296252,0.4826470032212624,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.45275958840037417,1.0,12.254862809699606
0.75,0.5399370272810939,1.0,0.0,0.3333333333333333,0.6377952755905512,0.9344262295081968,1.0,1.0,1.0,1.0,0.0,0.2944206008583691,0.25,0.0,0.34277134568362255,0.43898962827340693,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,0.19644527595884004,1.0,11.580584113444043
0.5,0.6906391986800018,0.0,0.0,0.6666666666666665,0.5433070866141733,0.04918032786885246,0.3333333333333333,1.0,1.0,0.16666666666666666,0.18839779005524862,0.3424892703862661,0.0,1.0,0.5318340437338542,0.6546339719214043,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,0.4031805425631431,1.0,12.649154617209645
0.5,0.14795309787846467,1.0,1.0,0.6666666666666665,0.007874015748031496,0.01639344262295082,0.3333333333333333,0.5,0.0,0.3333333333333333,0.008839779005524863,0.5356223175965665,0.0,1.0,0.5837664290473743,0.404297212552025,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4097287184284378,1.0,12.0271851854705
0.5,0.508008455286658,0.0,0.0,0.6666666666666665,0.0,0.01639344262295082,0.3333333333333333,0.5,0.75,1.0,0.0,0.6429184549356223,0.0,1.0,0.6855630849287686,0.5062489034554156,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.6314312441534145,1.0,12.230277334226992
0.5,0.4724011057247175,0.0,0.0,0.5555555555555556,0.05511811023622047,0.13114754098360656,0.3333333333333333,0.5,1.0,1.0,0.0,0.4334763948497854,0.0,1.0,0.465799863641303,0.7375956708507738,0.5,0.6666666666666666,0.3333333333333333,0.4,0.6666666666666666,0.5,0.3648269410664172,1.0,12.206072645530174
0.5,0.5883196817506295,1.0,0.0,0.5555555555555556,0.2440944881889764,0.5245901639344263,1.0,0.5,1.0,0.0,0.30386740331491713,0.3060085836909871,1.0,1.0,0.3434592164493009,0.526022698995984,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.4059869036482694,1.0,12.100156419938624
0.5,0.5591000777399207,1.0,0.0,0.3333333333333333,0.2992125984251969,0.639344262295082,1.0,1.0,1.0,0.0,0.28950276243093925,0.3708154506437768,0.5,1.0,0.3787528093801278,0.19897135972977464,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.538821328344247,1.0,11.48246625748552
0.5,0.6411159638825366,1.0,0.0,1.0,0.047244094488188976,0.11475409836065574,0.0,0.0,0.25,0.3333333333333333,0.030939226519337018,0.42553648068669525,0.0,1.0,0.9464814786005928,0.7675646725474037,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.9055191768007483,1.0,12.864240107194092
0.75,0.5254204098037589,1.0,0.75,0.4444444444444445,0.2992125984251969,0.639344262295082,1.0,1.0,1.0,1.0,0.0,0.27038626609442057,1.0,1.0,0.20265873048560845,0.4279492874080866,0.5,1.0,0.0,0.6000000000000001,1.0,0.25,0.26192703461178674,1.0,11.626254150277232
0.5,0.541395421700329,0.0,0.0,0.6666666666666665,0.09448818897637795,0.21311475409836064,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3121546961325967,0.5163090128755364,0.0,1.0,0.5683668697810735,0.7966718891282651,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.6744621141253508,1.0,12.577636201962656
0.75,0.5254204098037589,1.0,0.75,0.5555555555555556,0.2992125984251969,0.639344262295082,1.0,1.0,1.0,0.8333333333333333,0.17734806629834254,0.20729613733905577,1.0,1.0,0.05452411811217539,0.27328865374239886,0.5,1.0,0.0,0.6000000000000001,1.0,0.25,0.26192703461178674,1.0,11.571194373094205
0.5,0.49037736607851645,1.0,0.0,0.4444444444444445,0.33858267716535434,0.7213114754098361,1.0,1.0,1.0,0.0,0.4651933701657459,0.3914163090128755,1.0,1.0,0.4088963225102238,0.22916078104988635,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,0.31431244153414406,1.0,11.736069016284437
0.5,0.1662392617936348,1.0,1.0,0.6666666666666665,0.031496062992125984,0.06557377049180328,0.3333333333333333,0.5,0.0,0.3333333333333333,0.008839779005524863,0.5892703862660944,0.0,1.0,0.7063834496296617,0.5271009773089466,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.402245088868101,1.0,12.167851432709975
0.5,0.4994800632212355,1.0,0.0,0.5555555555555556,0.4015748031496063,0.8524590163934427,1.0,1.0,1.0,1.0,0.0,0.5124463519313305,1.0,1.0,0.5591055407891155,0.37959876607222665,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,0.29186155285313375,1.0,11.904967552746252
0.5,0.6794833413574208,0.0,0.0,0.7777777777777777,0.11023622047244094,0.22950819672131148,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3806629834254144,0.6274678111587982,0.0,1.0,0.6825777006341194,0.8543040717289418,0.5,0.0,0.3333333333333333,0.0,0.0,0.75,0.7577174929840973,1.0,12.90669184092882
0.75,0.5254204098037589,1.0,0.75,0.5555555555555556,0.26771653543307083,0.5737704918032788,1.0,1.0,1.0,1.0,0.0,0.20729613733905577,1.0,1.0,0.05452411811217539,0.27328865374239886,0.5,1.0,0.3333333333333333,0.0,1.0,0.25,0.2694106641721235,1.0,11.456355113481834
0.5,0.5637677627372621,1.0,0.0,0.4444444444444445,0.26771653543307083,0.5737704918032788,1.0,1.0,0.0,0.5,0.1005524861878453,0.3836909871244635,1.0,1.0,0.3977826152679529,0.2180301477717661,0.0,1.0,0.0,0.0,1.0,0.25,0.28811973807296537,1.0,11.761346823468706
0.5,0.4634292098683108,1.0,0.0,0.5555555555555556,0.06299212598425197,0.14754098360655737,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3453038674033149,0.3690987124463519,0.0,1.0,0.37616570875235933,0.6563458841858516,0.5,0.6666666666666666,0.6666666666666666,0.4,0.0,0.5,0.411599625818522,1.0,12.285345826424681
0.75,0.5254204098037589,1.0,1.0,0.5555555555555556,0.29133858267716534,0.6229508196721312,1.0,1.0,1.0,0.0,0.1977900552486188,0.20729613733905577,1.0,1.0,0.05452411811217539,0.27328865374239886,0.5,1.0,0.0,0.6000000000000001,1.0,0.25,0.2469597754911132,1.0,11.401993904262946
0.5,0.49996804158858543,1.0,0.0,0.6666666666666665,0.047244094488188976,0.11475409836065574,0.3333333333333333,0.5,0.0,0.3333333333333333,0.013259668508287293,0.6068669527896995,0.0,1.0,0.6533895907294274,0.4740264094305138,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.46211412535079516,1.0,12.130810161029627
0.5,0.5245339342387005,0.0,0.0,0.6666666666666665,0.13385826771653542,0.13114754098360656,0.3333333333333333,0.5,1.0,0.16666666666666666,0.22209944751381216,0.4274678111587983,0.0,1.0,0.46800349965194865,0.5911490462600355,0.5,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.4275023386342376,1.0,12.178187442040638
0.5,0.6038623947562316,1.0,0.0,0.7777777777777777,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.0,0.7270386266094421,0.0,1.0,0.7541165978893036,0.5749068225508847,0.0,0.6666666666666666,0.0,0.0,0.0,0.75,0.7652011225444341,1.0,12.669806661762314
0.5,0.49876555985809956,1.0,0.0,0.5555555555555556,0.5118110236220472,1.0,1.0,1.0,1.0,0.5,0.051933701657458566,0.315450643776824,1.0,1.0,0.3344500093413587,0.5021336077247813,0.5,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,0.205799812909261,1.0,11.635143097694478
0.0,0.5083742877588895,1.0,0.0,0.7777777777777777,0.015748031496062992,0.04918032786885246,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5955801104972376,0.6721030042918454,0.0,1.0,0.7103134313198249,0.5310369443116176,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.7015902712815716,1.0,12.478006361013815
0.75,0.23150140437785316,1.0,0.0,0.4444444444444445,0.4881889763779528,0.18032786885245902,1.0,1.0,1.0,0.0,0.181767955801105,0.2944206008583691,0.5,1.0,0.3800418716534959,0.20026238522871376,0.0,0.6666666666666666,0.0,0.8,0.3333333333333333,0.0,0.0,1.0,11.612770799939945
0.75,0.3149535195151971,1.0,0.0,0.4444444444444445,0.8346456692913385,0.9344262295081968,1.0,1.0,1.0,1.0,0.0,0.2317596566523605,0.5,0.0,0.3946557468086884,0.48420018441617696,0.0,1.0,0.0,0.0,1.0,0.25,0.3292797006548176,1.0,11.27720313144916
0.5,0.5672102957951561,1.0,1.0,0.5555555555555556,0.22834645669291337,0.49180327868852464,1.0,0.5,1.0,1.0,0.0,0.2686695278969957,1.0,1.0,0.19910764086949762,0.39025232063332815,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.2694106641721235,1.0,11.695247021764184
0.5,0.5039572244605486,0.0,0.0,0.6666666666666665,0.12598425196850394,0.14754098360655737,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3839779005524862,0.40686695278969953,0.0,1.0,0.5720287495129348,0.6975219010275318,0.5,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.5,0.4331150608044902,1.0,12.230765258120545
0.5,0.5559510941413861,1.0,0.0,0.6666666666666665,0.14173228346456693,0.3114754098360656,1.0,0.5,0.0,0.3333333333333333,0.5132596685082873,0.7918454935622317,0.5,1.0,0.809821005607859,0.630696067379275,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.5650140318054256,1.0,12.394624752074764
0.75,0.5135256895124289,1.0,0.25,0.5555555555555556,0.7559055118110236,0.9344262295081968,1.0,0.25,1.0,1.0,0.0,0.4377682403433476,0.5,0.0,0.40644568478482723,0.6471544292381628,0.0,0.3333333333333333,0.0,0.6000000000000001,1.0,0.25,0.411599625818522,1.0,11.827736204810263
0.5,0.583553661606353,1.0,0.0,0.5555555555555556,0.4094488188976378,0.8688524590163935,1.0,1.0,1.0,1.0,0.0,0.5866952789699571,0.0,1.0,0.6377964278829134,0.45840949839380496,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.42188961646398504,1.0,11.84939770159144
0.5,0.5837572647351501,1.0,0.0,0.6666666666666665,0.031496062992125984,0.0819672131147541,0.3333333333333333,0.5,1.0,1.0,0.0,0.3605150214592274,0.0,1.0,0.3630470050169441,0.566270377163951,0.5,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.4677268475210477,1.0,12.100712129872347
0.5,0.5254204098037589,0.3333333333333333,0.0,0.5555555555555556,0.3858267716535433,0.03278688524590164,0.3333333333333333,0.5,0.25,0.8333333333333333,0.38508287292817683,0.6197424892703862,0.5,1.0,0.6650944122008045,0.7064475830969466,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.3638914873713751,1.0,12.531772785169476
0.5,0.33721769893191533,0.0,0.0,0.2222222222222222,0.5511811023622047,0.7377049180327869,1.0,1.0,1.0,1.0,0.0,0.31244635193133047,0.0,1.0,0.6090927197589475,0.4296620748846749,0.0,0.3333333333333333,0.0,0.8,0.3333333333333333,0.0,0.0,1.0,11.245046019814627
0.75,0.29807462620474334,0.0,1.0,0.7777777777777777,0.007874015748031496,0.01639344262295082,0.3333333333333333,0.5,0.25,0.3333333333333333,0.869060773480663,0.675107296137339,0.0,1.0,0.7309322849913804,0.5516872002370583,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5032740879326474,1.0,12.367340793126296
0.5,0.48433642274471644,0.0,0.0,0.5555555555555556,0.031496062992125984,0.0819672131147541,0.3333333333333333,0.5,1.0,1.0,0.0,0.3424892703862661,0.0,1.0,0.3344500093413587,0.5568177258847236,0.5,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.4864359214218896,1.0,12.061046873479915
0.5,0.520928747264894,1.0,0.0,0.5555555555555556,0.33858267716535434,0.27868852459016397,1.0,0.5,0.25,0.5,0.14917127071823205,0.5587982832618026,0.0,1.0,0.6073825368693138,0.4279492874080866,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.25,0.2890551917680075,1.0,11.970350312009105
0.5,0.4856710605453789,1.0,0.0,0.4444444444444445,0.41732283464566927,0.8852459016393444,1.0,1.0,1.0,0.8333333333333333,0.5093922651933702,0.5639484978540772,1.0,1.0,0.6124974276523045,0.43307196810517823,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,0.27502338634237605,1.0,11.884489021402711
0.5,0.4986526015842472,0.0,0.0,0.6666666666666665,0.05511811023622047,0.13114754098360656,0.3333333333333333,0.5,1.0,1.0,0.0,0.41845493562231756,0.0,1.0,0.4630330133726619,0.7434758650402076,0.5,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,0.40130963517305895,1.0,12.345834587905333
0.0,0.5006425115295432,0.0,0.0,0.5555555555555556,0.03937007874015748,0.09836065573770493,0.3333333333333333,0.5,1.0,0.8333333333333333,0.2779005524861879,0.3708154506437768,0.0,1.0,0.3787528093801278,0.586002758405999,0.5,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.6295603367633302,1.0,12.24288661865289
0.5,0.5015023273350807,1.0,0.0,0.6666666666666665,0.023622047244094488,0.06557377049180328,0.3333333333333333,0.5,1.0,0.3333333333333333,0.7370165745856354,0.688412017167382,0.0,1.0,0.7236804621649786,0.5444243329760257,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.617399438727783,1.0,12.301382825334498
0.5,0.6147582882714939,1.0,0.0,0.6666666666666665,0.05511811023622047,0.13114754098360656,0.3333333333333333,0.5,1.0,0.3333333333333333,0.1994475138121547,0.4133047210300429,0.0,1.0,0.43923284903496285,0.606309297312559,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5275958840037418,1.0,12.352335152508426
0.75,0.6217490986177721,1.0,0.0,0.4444444444444445,0.4094488188976378,0.8688524590163935,1.0,0.75,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.3902484575737333,0.2104845156504771,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,0.28811973807296537,1.0,11.48246625748552
0.5,0.7593443308524543,1.0,0.0,0.5555555555555556,0.3700787401574803,0.7868852459016394,1.0,1.0,0.25,0.8333333333333333,0.3712707182320442,0.5845493562231759,1.0,1.0,0.640627507085028,0.4612448892938108,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.8269410664172123,1.0,12.078239274020289
0.5,0.5292001483548527,0.0,0.0,0.7777777777777777,0.0,0.01639344262295082,0.3333333333333333,0.0,1.0,1.0,0.0,0.6360515021459228,0.0,1.0,0.6795762442066189,0.8085105293365507,0.5,0.0,0.3333333333333333,0.4,0.0,0.75,0.8119738072965388,1.0,12.528156144699286
0.5,0.4884407651801901,0.0,0.0,0.5555555555555556,0.22834645669291337,0.19672131147540983,1.0,0.5,0.0,0.0,0.2795580110497238,0.21716738197424892,1.0,1.0,0.5674476293669577,0.387953559545676,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.46024321796071094,1.0,11.925035115797062
0.75,0.34631688534158345,1.0,0.0,0.4444444444444445,0.6377952755905512,0.16393442622950818,1.0,1.0,1.0,0.5,0.12928176795580112,0.39742489270386266,1.0,1.0,0.4173897061258356,0.4339211975913724,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.45275958840037417,1.0,11.77528972943772
0.75,0.3298785513250442,0.6666666666666666,0.0,0.4444444444444445,0.6535433070866141,0.0819672131147541,1.0,0.25,1.0,1.0,0.0,0.2918454935622317,0.5,0.0,0.31017517339923817,0.13028928087489522,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.4714686623012161,0.0,11.198214720130528
0.5,0.6054995437792816,0.0,0.0,0.5555555555555556,0.2125984251968504,0.459016393442623,1.0,0.5,1.0,0.3333333333333333,0.3248618784530387,0.6103004291845493,1.0,1.0,0.6565349823438305,0.47717659143664193,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.538821328344247,1.0,12.075394321888057
0.5,0.5805431306547595,0.0,0.0,0.5555555555555556,0.07086614173228346,0.16393442622950818,1.0,0.5,0.0,0.3333333333333333,0.394475138121547,0.344206008583691,0.5,1.0,0.33723761107315786,0.5110736510777185,0.5,1.0,0.3333333333333333,0.0,0.0,0.5,0.3863423760523854,1.0,12.128111104060462
0.5,0.4856710605453789,1.0,0.0,0.4444444444444445,0.5433070866141733,0.19672131147540983,1.0,1.0,1.0,0.5,0.2088397790055249,0.30901287553648066,0.0,1.0,0.4885147470660449,0.7188104854600512,0.5,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,0.2245088868101029,1.0,12.097930486910471
0.75,0.42094033678720955,1.0,0.0,0.4444444444444445,0.5354330708661417,0.8852459016393444,1.0,1.0,1.0,0.0,0.22265193370165748,0.31759656652360513,0.0,1.0,0.3202990165410933,0.14042854250206904,0.0,1.0,0.3333333333333333,0.6000000000000001,0.0,0.25,0.8643592142188962,1.0,11.699405031912846
0.5,0.46618396646127147,0.0,0.0,0.5555555555555556,0.2440944881889764,0.5245901639344263,1.0,1.0,1.0,0.16666666666666666,0.4149171270718232,0.4905579399141631,1.0,1.0,0.5199398500115708,0.34037342644198976,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.4714686623012161,1.0,11.904967552746252
0.0,0.5661690428699631,1.0,0.0,0.7777777777777777,0.0,0.01639344262295082,0.3333333333333333,0.5,0.75,1.0,0.0,0.4699570815450643,0.5,1.0,0.5108496619266512,0.6503310869270402,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.9850327408793265,1.0,12.491251587763836
0.5,0.9917727068345323,0.0,0.0,0.6666666666666665,0.4251968503937008,0.06557377049180328,1.0,0.5,0.25,0.5,0.12486187845303869,0.5944206008583691,0.0,1.0,0.632909449756236,0.45351507746112674,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.4106641721234799,1.0,12.394624752074764
0.5,0.5965046343244262,0.0,0.0,0.7777777777777777,0.08661417322834646,0.06557377049180328,0.3333333333333333,0.5,1.0,0.3333333333333333,0.28950276243093925,0.4944206008583691,0.0,1.0,0.5449185364923701,0.7383340905478191,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,0.627689429373246,1.0,12.577636201962656
0.5,0.5296117384959178,1.0,0.0,0.5555555555555556,0.4015748031496063,0.36065573770491804,1.0,1.0,1.0,0.8333333333333333,0.3425414364640884,0.5321888412017167,0.5,1.0,0.7333287481801727,0.5540873132090374,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.3161833489242283,1.0,11.842229212112828
0.5,0.48228468392833834,1.0,0.0,0.4444444444444445,0.19685039370078738,0.42622950819672134,1.0,1.0,0.25,0.0,0.30165745856353593,0.3502145922746781,1.0,1.0,0.3468858970883515,0.16705591453281254,0.0,1.0,0.0,0.0,1.0,0.25,0.2469597754911132,1.0,11.732060994886899
0.5,0.4378573804976682,1.0,0.0,0.6666666666666665,0.6614173228346456,0.04918032786885246,0.3333333333333333,1.0,1.0,1.0,0.0,0.40858369098712444,0.5,0.0,0.43282785845082206,0.5245817477974795,0.5,0.0,0.0,0.6000000000000001,1.0,0.5,0.6286248830682881,1.0,12.230765258120545
0.5,0.5154637013136631,0.0,0.0,0.6666666666666665,0.05511811023622047,0.13114754098360656,0.3333333333333333,0.0,1.0,1.0,0.0,0.6695278969957081,0.0,1.0,0.7081732398822047,0.5288934933894529,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.5360149672591207,1.0,12.211060187041213
0.5,0.7566387699260613,1.0,0.0,0.3333333333333333,0.4645669291338583,0.9836065573770493,1.0,1.0,1.0,0.5,0.06629834254143648,0.3708154506437768,0.0,1.0,0.3787528093801278,0.19897135972977464,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.37418147801683815,1.0,11.856515169360305
0.5,0.6641772433618183,1.0,0.0,0.8888888888888888,0.007874015748031496,0.01639344262295082,0.0,0.0,0.25,1.0,0.0,0.9103004291845493,0.0,1.0,0.8794441672899125,0.7004252642577642,0.5,0.0,0.3333333333333333,0.0,0.0,0.75,0.6847521047708138,1.0,12.936751613811438
0.5,0.5432093721837461,1.0,0.0,0.6666666666666665,0.2440944881889764,0.5245901639344263,1.0,0.5,1.0,0.16666666666666666,0.21657458563535914,0.49785407725321884,0.0,1.0,0.5410735613570603,0.6737349506102142,0.5,1.0,0.3333333333333333,0.0,0.0,0.5,0.4724041159962582,1.0,12.165250651009918
0.5,0.5828837915407794,1.0,0.0,0.6666666666666665,0.14173228346456693,0.3114754098360656,0.3333333333333333,0.5,0.0,0.3333333333333333,0.23259668508287296,0.3463519313304721,0.5,1.0,0.5501624494862005,0.6625783700755878,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5378858746492049,1.0,12.339291489316397
0.0,0.4349452705643473,1.0,0.0,0.5555555555555556,0.0,0.01639344262295082,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5416309012875536,0.5,1.0,0.5899858310647068,0.41052608664012613,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.5350795135640786,1.0,12.128111104060462
